a82eed7c7ce52f4f 52631578.947368 35494505.006944 30210739.266667 30126913.906519 30294564.626814
25871906d7024187 43859649.122807 35494505.006944 30929327.500000 30872978.009164 30985676.990836
4f50d2bf86593c0f 39486673.247779 35494505.006944 35429241.101942 35414488.720509 35443993.483375
11e7858a303f6eb6 39486673.247779 35494505.006944 31291161.833333 31244540.198365 31337783.468302
