       0 0.000000        0        0
0.485052 8518662303.810104        0        0
0.631805 8518662303.810104        1        1
0.635118 8518662303.810104        2        2
0.635286 8518662303.810104        3        3
0.635662 8518662303.810104        4        4
0.635828 8518662303.810104        4        4
1.143060 8518662303.810104        4        4
1.158140 8518662303.810104        4        4
1.160950 8518662303.810104        4        4
7.639020 8518662303.810104        4        4
11.154800 8518662303.810104        4        4
12.486100 8518662303.810104        4        4
12.730100 8518662303.810104        4        4
13.293900 8518662303.810104        4        4
13.294700 8518662303.810104        4        4
13.631600 8518662303.810104        4        4
13.851000 8518662303.810104        4        4
14.075000 8518662303.810104        4        4
21.305700 8518662303.810104        4        4
21.694400 8518662303.810104        4        4
22.280300 8518662303.810104        4        4
22.502500 8518662303.810104        4        4
22.721900 8518662303.810104        4        4
22.945500 8518662303.810104        4        4
29.979300 8518662303.810104        4        4
30.363900 8518662303.810104        4        4
30.364600 8518662303.810104        4        4
30.365800 8518662303.810104        4        4
30.366900 8518662303.810104        4        4
30.368000 8518662303.810104        4        4
30.375400 8518662303.810104        4        4
