a82eed7c7ce52f4f 26490066.225166 14615369.156821 14674037.366667 14655232.528970 14692842.204364
25871906d7024187 24067388.688327 14615369.156821 14685159.766667 14521738.097629 14848581.435704
4f50d2bf86593c0f 22688598.979013 14615369.156821 14683553.166667 14559721.039341 14807385.293993
11e7858a303f6eb6 22688598.979013 14615369.156821 14688202.466667 14574788.738909 14801616.194424
