       0 0.000000        0        0
0.353495 10841944773.843809        0        0
0.472006 10841944773.843809        1        1
0.473229 10841944773.843809        2        2
0.473380 10841944773.843809        3        3
0.473540 10841944773.843809        4        4
0.473719 10841944773.843809        4        4
0.822877 10841944773.843809        4        4
2.944050 10841944773.843809        4        4
3.285170 10841944773.843809        4        4
3.736540 10841944773.843809        4        4
3.834850 10841944773.843809        4        4
4.438130 10841944773.843809        4        4
4.438760 10841944773.843809        4        4
4.671380 10841944773.843809        4        4
5.004730 10841944773.843809        4        4
5.110110 10841944773.843809        4        4
5.575850 10841944773.843809        4        4
5.576430 10841944773.843809        4        4
5.845650 10841944773.843809        4        4
6.405670 10841944773.843809        4        4
6.616310 10841944773.843809        4        4
6.616910 10841944773.843809        4        4
6.617430 10841944773.843809        4        4
6.620770 10841944773.843809        4        4
