4f50d2bf86593c0f 63897763.578275 248461094.098428 54257136.037862 54237520.375577 54276751.700147
11e7858a303f6eb6 63897763.578275 248461094.098428 53181475.266667 53080093.441223 53282857.092110
25871906d7024187 76190476.190476 248461094.098428 53194603.300000 53092901.787508 53296304.812492
a82eed7c7ce52f4f      NaN      NaN 52167748.100000 52070493.896420 52265002.303580
