       0 0.000000        0        0
0.282604 13251249206.305386        0        0
0.381991 13251249206.305386        1        1
0.382514 13251249206.305386        2        2
0.383669 13251249206.305386        3        3
0.383817 13251249206.305386        4        4
0.383993 13251249206.305386        4        4
0.915364 13251249206.305386        4        4
0.984904 13251249206.305386        4        4
1.188780 13251249206.305386        4        4
1.228650 13251249206.305386        4        4
1.236980 13251249206.305386        4        4
1.719820 13251249206.305386        4        4
1.720380 13251249206.305386        4        4
1.721670 13251249206.305386        4        4
1.871400 13251249206.305386        4        4
1.919090 13251249206.305386        4        4
1.939930 13251249206.305386        4        4
2.246650 13251249206.305386        4        4
2.246770 13251249206.305386        4        4
2.311960 13251249206.305386        4        4
2.324600 13251249206.305386        4        4
2.326340 13251249206.305386        4        4
