       0 0.000000        0        0
0.651647 6625636035.177986        0        0
0.834661 6625636035.177986        1        1
0.837820 6625636035.177986        2        2
0.838065 6625636035.177986        3        3
0.838271 6625636035.177986        4        4
0.838455 6625636035.177986        4        4
1.737920 6625636035.177986        4        4
1.766880 6625636035.177986        4        4
1.768720 6625636035.177986        4        4
1.769520 6625636035.177986        4        4
112.811000 6625636035.177986        4        4
154.295000 6625636035.177986        4        4
156.048000 6625636035.177986        4        4
158.069000 6625636035.177986        4        4
158.664000 6625636035.177986        4        4
158.665000 6625636035.177986        4        4
158.933000 6625636035.177986        4        4
159.156000 6625636035.177986        4        4
159.377000 6625636035.177986        4        4
159.600000 6625636035.177986        4        4
159.817000 6625636035.177986        4        4
160.040000 6625636035.177986        4        4
284.851000 6625636035.177986        4        4
289.135000 6625636035.177986        4        4
289.936000 6625636035.177986        4        4
289.937000 6625636035.177986        4        4
290.287000 6625636035.177986        4        4
290.507000 6625636035.177986        4        4
290.728000 6625636035.177986        4        4
290.945000 6625636035.177986        4        4
291.166000 6625636035.177986        4        4
475.729000 6625636035.177986        4        4
479.589000 6625636035.177986        4        4
479.590000 6625636035.177986        4        4
479.590000 6625636035.177986        4        4
479.591000 6625636035.177986        4        4
479.593000 6625636035.177986        4        4
479.594000 6625636035.177986        4        4
479.595000 6625636035.177986        4        4
479.607000 6625636035.177986        4        4
