a82eed7c7ce52f4f 30769230.769231 17747213.132938 17820563.900000 17687565.065103 17953562.734897
25871906d7024187 27548209.366391 17747213.132938 17808398.533333 17623903.207902 17992893.858765
4f50d2bf86593c0f 25756600.128783 17747213.132938 17837298.000000 17683973.848226 17990622.151774
11e7858a303f6eb6 25756600.128783 17747213.132938 17837627.366667 17677771.059015 17997483.674318
