       0 0.000000        0        0
0.572221 7453835716.684362        0        0
0.737275 7453835716.684362        1        1
0.738875 7453835716.684362        2        2
0.739061 7453835716.684362        3        3
0.739575 7453835716.684362        4        4
0.739757 7453835716.684362        4        4
1.426650 7453835716.684362        4        4
1.447420 7453835716.684362        4        4
1.449000 7453835716.684362        4        4
28.646100 7453835716.684362        4        4
39.297800 7453835716.684362        4        4
40.959900 7453835716.684362        4        4
41.601500 7453835716.684362        4        4
42.041900 7453835716.684362        4        4
42.263300 7453835716.684362        4        4
42.482300 7453835716.684362        4        4
42.705900 7453835716.684362        4        4
42.934300 7453835716.684362        4        4
43.162900 7453835716.684362        4        4
73.736300 7453835716.684362        4        4
74.843100 7453835716.684362        4        4
75.491600 7453835716.684362        4        4
75.492500 7453835716.684362        4        4
75.802900 7453835716.684362        4        4
76.026900 7453835716.684362        4        4
76.255900 7453835716.684362        4        4
76.484400 7453835716.684362        4        4
123.398000 7453835716.684362        4        4
124.526000 7453835716.684362        4        4
124.527000 7453835716.684362        4        4
124.527000 7453835716.684362        4        4
124.528000 7453835716.684362        4        4
124.529000 7453835716.684362        4        4
124.530000 7453835716.684362        4        4
124.540000 7453835716.684362        4        4
