       0 0.000000        0        0
0.614823 7015377195.274120        0        0
0.789738 7015377195.274120        1        1
0.790308 7015377195.274120        2        2
0.793061 7015377195.274120        3        3
0.793289 7015377195.274120        4        4
0.793517 7015377195.274120        4        4
1.592180 7015377195.274120        4        4
1.616730 7015377195.274120        4        4
1.618820 7015377195.274120        4        4
1.619580 7015377195.274120        4        4
78.827100 7015377195.274120        4        4
104.015000 7015377195.274120        4        4
105.674000 7015377195.274120        4        4
107.070000 7015377195.274120        4        4
107.693000 7015377195.274120        4        4
107.911000 7015377195.274120        4        4
108.134000 7015377195.274120        4        4
108.361000 7015377195.274120        4        4
108.589000 7015377195.274120        4        4
108.813000 7015377195.274120        4        4
156.396000 7015377195.274120        4        4
158.662000 7015377195.274120        4        4
159.474000 7015377195.274120        4        4
159.475000 7015377195.274120        4        4
159.781000 7015377195.274120        4        4
160.004000 7015377195.274120        4        4
160.232000 7015377195.274120        4        4
160.460000 7015377195.274120        4        4
160.684000 7015377195.274120        4        4
238.978000 7015377195.274120        4        4
241.077000 7015377195.274120        4        4
241.078000 7015377195.274120        4        4
241.079000 7015377195.274120        4        4
241.080000 7015377195.274120        4        4
241.081000 7015377195.274120        4        4
241.082000 7015377195.274120        4        4
241.083000 7015377195.274120        4        4
241.095000 7015377195.274120        4        4
