a82eed7c7ce52f4f 23391812.865497 12423054.704921 12484679.100000 12401470.946439 12567887.253561
25871906d7024187 21482277.121375 12423054.704921 12488829.033333 12352908.078221 12624749.988446
4f50d2bf86593c0f 20376974.019358 12423054.704921 12478053.400000 12338102.303670 12618004.496330
11e7858a303f6eb6 20376974.019358 12423054.704921 12488793.433333 12345022.336677 12632564.529990
