       0 0.000000        0        0
0.718461 6276909798.844657        0        0
0.911750 6276909798.844657        1        1
0.912536 6276909798.844657        2        2
0.912713 6276909798.844657        3        3
0.913480 6276909798.844657        4        4
0.913659 6276909798.844657        4        4
1.911340 6276909798.844657        4        4
1.942680 6276909798.844657        4        4
1.944310 6276909798.844657        4        4
1.945140 6276909798.844657        4        4
1.946190 6276909798.844657        4        4
316.674000 6276909798.844657        4        4
412.937000 6276909798.844657        4        4
415.003000 6276909798.844657        4        4
420.174000 6276909798.844657        4        4
420.706000 6276909798.844657        4        4
420.707000 6276909798.844657        4        4
420.974000 6276909798.844657        4        4
421.196000 6276909798.844657        4        4
421.418000 6276909798.844657        4        4
421.635000 6276909798.844657        4        4
421.858000 6276909798.844657        4        4
422.080000 6276909798.844657        4        4
621.496000 6276909798.844657        4        4
626.659000 6276909798.844657        4        4
627.559000 6276909798.844657        4        4
627.561000 6276909798.844657        4        4
627.910000 6276909798.844657        4        4
628.131000 6276909798.844657        4        4
628.352000 6276909798.844657        4        4
628.569000 6276909798.844657        4        4
628.791000 6276909798.844657        4        4
629.013000 6276909798.844657        4        4
941.054000 6276909798.844657        4        4
947.487000 6276909798.844657        4        4
947.488000 6276909798.844657        4        4
947.489000 6276909798.844657        4        4
947.490000 6276909798.844657        4        4
947.493000 6276909798.844657        4        4
947.494000 6276909798.844657        4        4
947.496000 6276909798.844657        4        4
947.497000 6276909798.844657        4        4
947.510000 6276909798.844657        4        4
