a82eed7c7ce52f4f 45045045.045045 27606769.179803 27720550.966667 27605963.227906 27835138.705427
25871906d7024187 38461538.461538 27606769.179803 27688211.833333 27576308.485920 27800115.180747
4f50d2bf86593c0f 35056967.572305 27606769.179803 27718357.033333 27606194.811108 27830519.255559
11e7858a303f6eb6 35056967.572305 27606769.179803 27701664.533333 27645612.670284 27757716.396383
