       0 0.000000        0        0
0.752528 5963066258.362268        0        0
0.954182 5963066258.362268        1        1
0.955410 5963066258.362268        2        2
0.955577 5963066258.362268        3        3
0.955751 5963066258.362268        4        4
0.955940 5963066258.362268        4        4
2.057670 5963066258.362268        4        4
2.092300 5963066258.362268        4        4
2.093830 5963066258.362268        4        4
2.094690 5963066258.362268        4        4
2.095820 5963066258.362268        4        4
484.466000 5963066258.362268        4        4
645.910000 5963066258.362268        4        4
648.199000 5963066258.362268        4        4
656.497000 5963066258.362268        4        4
656.994000 5963066258.362268        4        4
656.995000 5963066258.362268        4        4
657.263000 5963066258.362268        4        4
657.485000 5963066258.362268        4        4
657.708000 5963066258.362268        4        4
657.926000 5963066258.362268        4        4
658.149000 5963066258.362268        4        4
658.372000 5963066258.362268        4        4
658.600000 5963066258.362268        4        4
1177.460000 5963066258.362268        4        4
1188.800000 5963066258.362268        4        4
1189.710000 5963066258.362268        4        4
1189.710000 5963066258.362268        4        4
1190.120000 5963066258.362268        4        4
1190.340000 5963066258.362268        4        4
1190.550000 5963066258.362268        4        4
1190.780000 5963066258.362268        4        4
1191.000000 5963066258.362268        4        4
1191.230000 5963066258.362268        4        4
1941.660000 5963066258.362268        4        4
1952.880000 5963066258.362268        4        4
1952.880000 5963066258.362268        4        4
1952.880000 5963066258.362268        4        4
1952.880000 5963066258.362268        4        4
1952.880000 5963066258.362268        4        4
1952.890000 5963066258.362268        4        4
1952.890000 5963066258.362268        4        4
1952.890000 5963066258.362268        4        4
1952.900000 5963066258.362268        4        4
