       0 0.000000        0        0
0.204217 19876908105.533962        0        0
0.275295 19876908105.533962        1        1
0.275486 19876908105.533962        2        2
0.275714 19876908105.533962        3        3
0.277191 19876908105.533962        4        4
0.320474 19876908105.533962        4        4
0.334249 19876908105.533962        4        4
0.356800 19876908105.533962        4        4
0.370280 19876908105.533962        4        4
0.372089 19876908105.533962        4        4
0.435262 19876908105.533962        4        4
0.482099 19876908105.533962        4        4
0.495670 19876908105.533962        4        4
0.497600 19876908105.533962        4        4
0.500316 19876908105.533962        4        4
0.502268 19876908105.533962        4        4
0.515537 19876908105.533962        4        4
0.515626 19876908105.533962        4        4
0.600260 19876908105.533962        4        4
0.607178 19876908105.533962        4        4
0.609693 19876908105.533962        4        4
0.611157 19876908105.533962        4        4
0.611772 19876908105.533962        4        4
0.619389 19876908105.533962        4        4
